Account,Date,Channel,Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00
0724288019,7/27/2015,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,7/27/2015,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,7/27/2015,O'Hare Airport Temp. Fahren,Fahren,69.800000,69.800000,69.800000,69.800000,69.800000,69.800000,69.800000,69.800000,68.000000,68.000000,69.800000,69.800000,71.600000,71.600000,75.200000,75.200000,78.800000,78.800000,80.600000,80.600000,82.400000,82.400000,84.200000,84.200000,86.000000,86.000000,87.800000,87.800000,87.800000,87.800000,87.800000,87.800000,84.200000,84.200000,84.200000,84.200000,80.600000,80.600000,78.800000,78.800000,77.000000,77.000000,75.200000,75.200000,73.400000,73.400000,73.400000,73.400000
0724288019,7/27/2015,O'Hare Airport Temp. RH,RH,82.990000,82.990000,82.990000,82.990000,82.990000,82.990000,88.350000,88.350000,88.270000,88.270000,88.350000,88.350000,88.440000,88.440000,83.350000,83.350000,78.650000,78.650000,69.760000,69.760000,51.260000,51.260000,45.390000,45.390000,42.850000,42.850000,40.470000,40.470000,37.960000,37.960000,40.470000,40.470000,48.370000,48.370000,48.370000,48.370000,57.890000,57.890000,61.400000,61.400000,65.160000,65.160000,69.170000,69.170000,73.470000,73.470000,78.210000,78.210000
0724288019,7/28/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,7/28/2015,141654340 1,kWh,7.200000,6.480000,7.200000,6.480000,6.480000,6.480000,6.480000,6.480000,6.480000,6.480000,6.480000,6.480000,7.920000,9.360000,10.800000,10.800000,11.520000,11.520000,12.240000,12.240000,12.240000,12.960000,12.960000,12.240000,12.960000,13.680000,12.960000,13.680000,11.520000,11.520000,10.800000,11.520000,10.800000,10.800000,10.800000,10.800000,10.800000,9.360000,9.360000,9.360000,9.360000,9.360000,9.360000,9.360000,8.640000,8.640000,7.920000,7.200000
0724288019,7/28/2015,141654341 1,kWh,8.712000,8.280000,8.064000,8.640000,8.496000,8.136000,8.424000,8.424000,8.280000,8.280000,8.352000,8.712000,9.864000,14.256000,12.528000,13.536000,12.960000,14.472000,21.456000,22.176000,20.952000,21.960000,20.520000,19.368000,19.368000,17.784000,16.848000,18.144000,17.496000,16.416000,15.912000,17.568000,16.344000,15.048000,14.976000,13.752000,13.536000,13.104000,12.312000,11.952000,10.728000,9.720000,9.432000,9.576000,9.288000,9.216000,9.288000,9.720000
0724288019,7/28/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,7/28/2015,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,7/28/2015,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,7/28/2015,O'Hare Airport Temp. Fahren,Fahren,73.400000,73.400000,73.400000,73.400000,71.600000,71.600000,71.600000,71.600000,69.800000,69.800000,71.600000,71.600000,73.400000,73.400000,77.000000,77.000000,80.600000,80.600000,82.400000,82.400000,84.200000,84.200000,84.200000,84.200000,87.800000,87.800000,89.600000,89.600000,89.600000,89.600000,89.600000,89.600000,89.600000,89.600000,87.800000,87.800000,87.800000,87.800000,84.200000,84.200000,82.400000,82.400000,80.600000,80.600000,78.800000,78.800000,77.000000,77.000000
0724288019,7/28/2015,O'Hare Airport Temp. RH,RH,78.210000,78.210000,78.210000,78.210000,83.110000,83.110000,83.110000,83.110000,88.350000,88.350000,83.110000,83.110000,78.210000,78.210000,65.160000,65.160000,57.890000,57.890000,58.130000,58.130000,58.370000,58.370000,58.370000,58.370000,55.360000,55.360000,52.310000,52.310000,52.310000,52.310000,49.180000,49.180000,52.310000,52.310000,55.360000,55.360000,55.360000,55.360000,62.090000,62.090000,69.950000,69.950000,78.800000,78.800000,83.580000,83.580000,88.690000,88.690000
0724288019,7/29/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,7/29/2015,141654340 1,kWh,1.440000,1.440000,2.160000,1.440000,2.160000,1.440000,2.160000,1.440000,2.160000,1.440000,1.440000,2.160000,1.440000,2.160000,5.040000,10.800000,12.240000,11.520000,12.240000,12.240000,12.960000,12.240000,12.960000,12.240000,12.240000,12.960000,12.240000,12.240000,12.240000,12.960000,7.920000,3.600000,3.600000,2.880000,3.600000,2.880000,2.880000,3.600000,2.880000,2.880000,2.880000,3.600000,2.880000,2.880000,2.880000,2.880000,2.160000,2.880000
0724288019,7/29/2015,141654341 1,kWh,2.736000,2.448000,2.448000,2.448000,2.448000,2.448000,2.448000,2.448000,2.448000,2.448000,2.448000,2.448000,2.448000,2.448000,5.040000,7.488000,7.992000,8.712000,7.704000,7.056000,7.056000,7.344000,7.560000,7.128000,6.768000,6.696000,7.416000,7.272000,7.056000,6.624000,6.624000,5.256000,3.672000,3.600000,3.672000,3.600000,3.672000,3.672000,3.672000,3.600000,3.600000,3.024000,3.024000,2.952000,3.024000,3.024000,3.024000,2.880000
0724288019,7/29/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,7/29/2015,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,7/29/2015,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,7/29/2015,O'Hare Airport Temp. Fahren,Fahren,78.800000,78.800000,80.600000,80.600000,78.800000,78.800000,77.000000,77.000000,75.200000,75.200000,75.200000,75.200000,75.200000,75.200000,75.200000,75.200000,78.800000,78.800000,82.400000,82.400000,82.400000,82.400000,84.200000,84.200000,84.200000,84.200000,87.800000,87.800000,87.800000,87.800000,86.000000,86.000000,84.200000,84.200000,84.200000,84.200000,82.400000,82.400000,80.600000,80.600000,77.000000,77.000000,75.200000,75.200000,73.400000,73.400000,71.600000,71.600000
0724288019,7/29/2015,O'Hare Airport Temp. RH,RH,83.580000,83.580000,78.800000,78.800000,78.650000,78.650000,83.460000,83.460000,83.350000,83.350000,83.350000,83.350000,88.610000,88.610000,88.610000,88.610000,78.650000,78.650000,69.950000,69.950000,58.130000,58.130000,39.910000,39.910000,39.910000,39.910000,27.330000,27.330000,25.550000,25.550000,30.940000,30.940000,32.770000,32.770000,32.770000,32.770000,34.730000,34.730000,36.820000,36.820000,47.280000,47.280000,53.570000,53.570000,56.900000,56.900000,56.650000,56.650000
0724288019,7/30/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,7/30/2015,141654340 1,kWh,2.880000,2.880000,2.880000,2.160000,2.880000,2.880000,2.880000,2.880000,2.160000,2.880000,2.880000,2.880000,2.880000,8.640000,8.640000,9.360000,9.360000,9.360000,9.360000,9.360000,9.360000,10.080000,10.080000,10.080000,10.080000,10.800000,12.960000,13.680000,10.800000,10.080000,1.440000,1.440000,1.440000,1.440000,1.440000,1.440000,1.440000,1.440000,1.440000,0.720000,1.440000,1.440000,1.440000,1.440000,0.720000,1.440000,1.440000,1.440000
0724288019,7/30/2015,141654341 1,kWh,2.664000,2.736000,2.736000,2.664000,2.736000,2.736000,2.736000,2.736000,2.736000,2.664000,2.736000,2.736000,3.168000,4.752000,4.608000,5.040000,5.472000,5.616000,6.408000,6.264000,6.192000,6.336000,6.696000,6.840000,7.200000,7.632000,7.632000,7.488000,7.200000,7.200000,5.976000,5.616000,4.896000,4.320000,4.320000,4.608000,3.312000,3.600000,3.312000,3.168000,3.672000,3.240000,3.528000,3.312000,3.168000,3.240000,3.672000,3.240000
0724288019,7/30/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,7/30/2015,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,7/30/2015,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,7/30/2015,O'Hare Airport Temp. Fahren,Fahren,69.800000,69.800000,69.800000,69.800000,69.800000,69.800000,69.800000,69.800000,68.000000,68.000000,64.400000,64.400000,66.200000,66.200000,71.600000,71.600000,75.200000,75.200000,78.800000,78.800000,82.400000,82.400000,84.200000,84.200000,86.000000,86.000000,87.800000,87.800000,87.800000,87.800000,87.800000,87.800000,87.800000,87.800000,86.000000,86.000000,84.200000,84.200000,82.400000,82.400000,80.600000,80.600000,78.800000,78.800000,75.200000,75.200000,75.200000,75.200000
0724288019,7/30/2015,O'Hare Airport Temp. RH,RH,60.220000,60.220000,64.280000,64.280000,64.280000,64.280000,64.280000,64.280000,68.370000,68.370000,77.450000,77.450000,77.610000,77.610000,64.500000,64.500000,57.150000,57.150000,47.560000,47.560000,37.110000,37.110000,35.010000,35.010000,33.060000,33.060000,29.220000,29.220000,29.220000,29.220000,29.220000,29.220000,31.220000,31.220000,33.060000,33.060000,32.770000,32.770000,39.620000,39.620000,47.830000,47.830000,54.090000,54.090000,60.940000,60.940000,57.150000,57.150000
0724288019,7/31/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,7/31/2015,141654340 1,kWh,0.720000,1.440000,1.440000,1.440000,0.720000,1.440000,1.440000,1.440000,0.720000,1.440000,1.440000,1.440000,0.720000,1.440000,6.480000,9.360000,12.240000,12.960000,12.240000,12.240000,13.680000,12.960000,12.960000,13.680000,13.680000,13.680000,14.400000,14.400000,14.400000,11.520000,2.880000,2.160000,2.880000,2.880000,2.160000,1.440000,2.160000,2.160000,2.160000,1.440000,2.160000,2.160000,2.160000,1.440000,2.160000,2.160000,2.160000,2.160000
0724288019,7/31/2015,141654341 1,kWh,3.672000,3.168000,3.672000,3.240000,3.672000,3.672000,3.744000,3.672000,3.240000,3.240000,3.672000,3.240000,3.672000,3.744000,4.752000,6.120000,6.480000,6.264000,6.408000,6.408000,5.976000,7.200000,7.272000,6.696000,7.344000,7.632000,7.704000,7.416000,7.560000,7.920000,5.112000,4.248000,3.312000,3.384000,3.312000,3.312000,3.384000,3.312000,3.312000,3.312000,3.384000,3.312000,3.312000,3.384000,3.312000,3.312000,3.312000,3.384000
0724288019,7/31/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,7/31/2015,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,7/31/2015,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,7/31/2015,O'Hare Airport Temp. Fahren,Fahren,73.400000,73.400000,71.600000,71.600000,71.600000,71.600000,69.800000,69.800000,66.200000,66.200000,66.200000,66.200000,69.800000,69.800000,73.400000,73.400000,75.200000,75.200000,78.800000,78.800000,82.400000,82.400000,84.200000,84.200000,86.000000,86.000000,86.000000,86.000000,86.000000,86.000000,86.000000,86.000000,86.000000,86.000000,84.200000,84.200000,82.400000,82.400000,80.600000,80.600000,75.200000,75.200000,71.600000,71.600000,71.600000,71.600000,69.800000,69.800000
0724288019,7/31/2015,O'Hare Airport Temp. RH,RH,56.900000,56.900000,60.460000,60.460000,60.460000,60.460000,64.280000,64.280000,72.750000,72.750000,77.610000,77.610000,68.570000,68.570000,64.720000,64.720000,64.940000,64.940000,57.650000,57.650000,45.120000,45.120000,35.010000,35.010000,30.940000,30.940000,30.940000,30.940000,33.060000,33.060000,28.940000,28.940000,27.060000,27.060000,28.660000,28.660000,30.370000,30.370000,32.200000,32.200000,38.470000,38.470000,49.650000,49.650000,49.650000,49.650000,52.780000,52.780000
0724288019,8/1/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,8/1/2015,141654340 1,kWh,1.440000,2.160000,2.160000,2.160000,2.160000,1.440000,2.160000,2.160000,2.160000,2.160000,1.440000,2.160000,2.160000,2.160000,1.440000,2.160000,2.160000,1.440000,2.160000,2.160000,2.160000,2.160000,1.440000,2.160000,2.160000,2.160000,2.160000,1.440000,2.160000,2.160000,2.160000,1.440000,2.160000,1.440000,2.160000,2.160000,2.160000,1.440000,2.160000,2.160000,1.440000,2.160000,2.160000,2.160000,1.440000,2.160000,1.440000,2.160000
0724288019,8/1/2015,141654341 1,kWh,3.312000,3.312000,3.384000,3.312000,3.312000,3.384000,3.312000,3.312000,3.384000,3.312000,3.384000,3.312000,3.312000,3.384000,3.312000,3.312000,3.384000,3.312000,3.384000,3.384000,3.384000,3.312000,3.384000,3.384000,3.384000,3.384000,3.384000,3.312000,3.384000,3.384000,3.384000,3.312000,3.096000,2.736000,2.736000,2.736000,2.808000,2.736000,2.736000,2.736000,2.736000,2.736000,2.736000,2.736000,2.736000,2.736000,2.736000,2.664000
0724288019,8/1/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,8/1/2015,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,8/1/2015,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,8/1/2015,O'Hare Airport Temp. Fahren,Fahren,69.800000,69.800000,68.000000,68.000000,66.200000,66.200000,66.200000,66.200000,64.400000,64.400000,64.400000,64.400000,66.200000,66.200000,69.800000,69.800000,75.200000,75.200000,78.800000,78.800000,80.600000,80.600000,82.400000,82.400000,82.400000,82.400000,86.000000,86.000000,86.000000,86.000000,84.200000,84.200000,84.200000,84.200000,84.200000,84.200000,82.400000,82.400000,80.600000,80.600000,78.800000,78.800000,77.000000,77.000000,75.200000,75.200000,75.200000,75.200000
0724288019,8/1/2015,O'Hare Airport Temp. RH,RH,52.780000,52.780000,56.140000,56.140000,63.830000,63.830000,63.830000,63.830000,67.950000,67.950000,67.950000,67.950000,68.160000,68.160000,60.220000,60.220000,53.570000,53.570000,47.560000,47.560000,42.010000,42.010000,39.620000,39.620000,39.620000,39.620000,35.300000,35.300000,35.300000,35.300000,39.910000,39.910000,42.570000,42.570000,45.390000,45.390000,48.100000,48.100000,51.000000,51.000000,57.650000,57.650000,61.170000,61.170000,69.170000,69.170000,69.170000,69.170000
0724288019,8/2/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,8/2/2015,141654340 1,kWh,2.160000,2.160000,1.440000,2.160000,2.160000,1.440000,2.160000,2.160000,2.160000,1.440000,2.160000,1.440000,2.160000,2.160000,1.440000,2.160000,2.160000,1.440000,2.160000,2.160000,2.160000,1.440000,2.160000,1.440000,2.160000,2.160000,1.440000,2.160000,2.160000,2.160000,1.440000,2.160000,1.440000,2.160000,2.160000,1.440000,2.160000,2.160000,1.440000,2.160000,2.160000,1.440000,2.160000,1.440000,2.160000,1.440000,2.160000,2.160000
0724288019,8/2/2015,141654341 1,kWh,2.736000,2.736000,2.664000,2.736000,2.736000,2.664000,2.736000,2.664000,2.736000,2.736000,2.736000,2.664000,2.736000,2.736000,2.664000,2.736000,2.736000,2.736000,2.736000,2.736000,2.736000,2.736000,2.736000,2.736000,2.808000,2.736000,2.736000,2.736000,2.736000,2.808000,2.736000,2.808000,2.736000,2.736000,2.808000,2.736000,2.736000,2.736000,2.808000,2.736000,2.736000,2.736000,2.808000,2.736000,2.736000,2.736000,2.736000,2.736000
0724288019,8/2/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,8/2/2015,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,8/2/2015,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,8/2/2015,O'Hare Airport Temp. Fahren,Fahren,73.400000,73.400000,73.400000,73.400000,71.600000,71.600000,71.600000,71.600000,71.600000,71.600000,71.600000,71.600000,71.600000,71.600000,73.400000,73.400000,80.600000,80.600000,82.400000,82.400000,84.200000,84.200000,87.800000,87.800000,89.600000,89.600000,80.600000,80.600000,78.800000,78.800000,87.800000,87.800000,89.600000,89.600000,89.600000,89.600000,87.800000,87.800000,86.000000,86.000000,84.200000,84.200000,73.400000,73.400000,68.000000,68.000000,68.000000,68.000000
0724288019,8/2/2015,O'Hare Airport Temp. RH,RH,73.470000,73.470000,73.470000,73.470000,83.110000,83.110000,83.110000,83.110000,83.110000,83.110000,83.110000,83.110000,83.110000,83.110000,78.210000,78.210000,57.890000,57.890000,48.100000,48.100000,51.530000,51.530000,43.130000,43.130000,40.750000,40.750000,74.160000,74.160000,83.580000,83.580000,58.850000,58.850000,52.310000,52.310000,52.310000,52.310000,55.360000,55.360000,62.310000,62.310000,62.090000,62.090000,73.470000,73.470000,93.970000,93.970000,93.970000,93.970000
0724288019,8/3/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,8/3/2015,141654340 1,kWh,1.440000,2.160000,2.160000,1.440000,2.160000,1.440000,2.160000,2.160000,1.440000,2.160000,2.160000,1.440000,2.160000,2.160000,3.600000,4.320000,5.760000,5.040000,6.480000,7.920000,10.800000,11.520000,10.800000,12.240000,11.520000,11.520000,11.520000,12.960000,12.960000,10.080000,2.880000,1.440000,1.440000,1.440000,1.440000,1.440000,0.720000,1.440000,1.440000,0.720000,1.440000,0.720000,1.440000,0.720000,1.440000,0.720000,1.440000,0.720000
0724288019,8/3/2015,141654341 1,kWh,2.736000,2.664000,2.736000,2.736000,2.736000,2.664000,2.736000,2.736000,2.736000,2.664000,2.736000,2.736000,2.736000,3.384000,4.608000,5.256000,6.048000,6.192000,6.696000,6.552000,6.624000,6.552000,6.696000,7.344000,7.056000,6.984000,7.560000,7.056000,6.912000,6.624000,5.832000,5.256000,4.464000,3.888000,3.960000,3.456000,3.456000,3.384000,3.384000,3.384000,3.384000,3.384000,3.312000,3.384000,3.312000,3.384000,3.312000,3.384000
0724288019,8/3/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,8/3/2015,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,8/3/2015,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,8/3/2015,O'Hare Airport Temp. Fahren,Fahren,66.200000,66.200000,68.000000,68.000000,68.000000,68.000000,68.000000,68.000000,66.200000,66.200000,68.000000,68.000000,69.800000,69.800000,71.600000,71.600000,73.400000,73.400000,75.200000,75.200000,77.000000,77.000000,78.800000,78.800000,80.600000,80.600000,80.600000,80.600000,80.600000,80.600000,82.400000,82.400000,80.600000,80.600000,78.800000,78.800000,78.800000,78.800000,75.200000,75.200000,73.400000,73.400000,69.800000,69.800000,69.800000,69.800000,68.000000,68.000000
0724288019,8/3/2015,O'Hare Airport Temp. RH,RH,100.000000,100.000000,93.970000,93.970000,93.970000,93.970000,93.970000,93.970000,93.930000,93.930000,88.270000,88.270000,82.990000,82.990000,68.770000,68.770000,56.900000,56.900000,53.570000,53.570000,47.280000,47.280000,41.730000,41.730000,32.200000,32.200000,32.200000,32.200000,30.090000,30.090000,28.380000,28.380000,32.200000,32.200000,34.150000,34.150000,36.530000,36.530000,41.150000,41.150000,46.730000,46.730000,56.400000,56.400000,60.220000,60.220000,64.050000,64.050000
0724288019,8/4/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,8/4/2015,141654340 1,kWh,1.440000,1.440000,0.720000,0.720000,1.440000,0.720000,1.440000,0.720000,1.440000,0.720000,1.440000,0.720000,1.440000,1.440000,2.880000,5.760000,5.040000,6.480000,7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,8/4/2015,141654341 1,kWh,3.312000,3.168000,3.096000,3.024000,3.096000,3.024000,3.096000,3.024000,3.096000,3.024000,3.024000,3.096000,3.024000,3.096000,5.256000,6.840000,7.200000,7.416000,7.272000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
